"row ID","cluster_11","cluster_28","cluster_24","cluster_1","cluster_12","cluster_2","cluster_23","cluster_26","cluster_21","cluster_13","cluster_5","cluster_18","cluster_0","cluster_29","cluster_19","cluster_6","cluster_16","cluster_27","cluster_10","cluster_17","cluster_14","cluster_20","cluster_4","cluster_8","cluster_7","cluster_22","cluster_25","cluster_9","cluster_15","cluster_3"
"2009-07-15_20",1.2394285714285718,26.08664285714285,0.6361249999999999,1.097755102040816,13.846793103448276,0.7651911764705878,0.7687105263157892,4.256231707317071,0.6603181818181818,1.4650729166666663,5.82089361702128,1.1961777777777773,0.927664122137405,1.2046385542168676,0.7664941176470587,1.2914885057471273,0.7513672316384188,1.0230534759358292,0.8165368852459015,1.19403557312253,0.871269372693728,1.2777594202898552,1.314162393162392,0.8146591549295774,1.3454089635854347,1.2884939467312344,1.2983349282296655,1.3664220183486246,1.1762877551020392,1.1200249520153558
"2009-07-15_21",0.6606428571428571,23.397,0.8640000000000002,1.1257346938775505,12.991965517241372,0.7521470588235296,0.44811842105263144,3.698560975609757,0.6782840909090907,1.2356875000000005,5.573797872340426,1.0420888888888888,0.9757557251908404,1.1038373493975904,0.7481882352941185,1.177706896551723,0.8091920903954806,0.9117914438502674,0.8269508196721319,1.1802015810276683,1.066933579335793,1.1938318840579705,1.4279772079772077,0.7851746478873239,1.281901960784314,1.1217506053268762,1.2802296650717726,1.2584587155963312,1.11074081632653,1.1378675623800396
"2009-07-15_22",0.5217857142857142,22.23857142857142,0.9223249999999995,1.5568979591836731,12.543258620689647,0.6998823529411763,0.41690789473684203,3.556987804878049,0.5918750000000003,1.5418229166666666,5.50012765957447,1.1046740740740741,0.9441297709923668,0.9915602409638556,1.0263294117647064,1.0867758620689663,0.7952711864406776,0.8226524064171126,0.8299303278688532,1.1070830039525705,1.1286236162361638,1.3452637681159414,1.554897435897436,0.9018929577464794,1.3390336134453775,1.225484261501211,1.4581913875598094,1.4680458715596332,1.2939530612244885,1.2748675623800376
"2009-07-15_23",0.2956428571428571,20.240499999999994,0.965225,1.8500816326530602,11.267448275862067,0.6607058823529407,0.393328947368421,3.3806951219512196,0.38492045454545437,1.3208854166666668,5.293606382978724,1.1291555555555557,0.7868396946564885,0.9175843373493983,1.2404411764705885,0.9033908045977014,0.7826384180790963,0.723010695187166,0.9298319672131146,0.8322332015810274,1.1929889298893006,1.1462260869565244,1.3818490028490042,1.0118450704225357,1.2845322128851546,1.0523583535108967,1.699588516746412,1.3644862385321093,1.3766571428571432,1.2904433781190006
"2009-07-16_00",0.5144285714285715,18.128107142857136,0.9819499999999998,2.1755102040816325,10.351305084745757,0.4104264705882352,0.3794078947368421,3.2669999999999995,0.4200340909090909,0.8831666666666667,4.78254255319149,1.0195185185185187,0.4599465648854966,0.6407710843373492,1.0839529411764703,0.5914080459770115,0.5054971751412428,0.4417272727272729,0.73716393442623,0.5373675889328068,0.8403985239852404,0.6117826086956526,0.9070569800569792,0.8652140845070428,0.8525266106442574,0.6659418886198553,1.380705741626795,1.0068050458715596,1.1096183673469393,0.9068138195777362
"2009-07-16_01",0.19078571428571428,16.65,0.60005,2.6527142857142865,8.942101694915248,0.28099999999999997,0.3794342105263157,3.120439024390243,0.33006818181818176,0.4926458333333332,4.208968085106384,1.0297703703703696,0.27670229007633584,0.46954819277108445,0.8271764705882354,0.3064195402298855,0.35170056497175123,0.3601122994652405,0.5152295081967221,0.3349367588932809,0.5912472324723251,0.38984347826086985,0.5773048433048438,0.6432535211267607,0.5860084033613447,0.4327118644067799,1.0242344497607656,0.6975275229357794,0.7996326530612254,0.603351247600767
"2009-07-16_02",0.17685714285714285,15.39303571428571,0.4493750000000002,2.2469795918367335,7.7075254237288116,0.22535294117647062,0.3818552631578947,3.111,0.3336136363636362,0.3573958333333335,3.803106382978724,1.003592592592593,0.24612213740458036,0.3541265060240961,0.6240529411764711,0.22706896551724137,0.32618644067796604,0.3327860962566845,0.42740573770491797,0.27240316205533593,0.46516974169741687,0.31770724637681097,0.41416239316239334,0.5193971830985912,0.4498599439775914,0.3642324455205811,0.748550239234449,0.5245871559633027,0.6174938775510207,0.4437600767754318
"2009-07-16_03",0.1512857142857143,15.327035714285714,0.360675,2.439795918367348,7.327593220338979,0.2642941176470587,0.37235526315789463,3.2241463414634155,0.32217045454545434,0.3106666666666667,3.52722340425532,1.006785185185186,0.2486030534351146,0.32289759036144583,0.520558823529412,0.21236781609195407,0.2937344632768362,0.32599999999999996,0.3959631147540981,0.24860079051383432,0.3980479704797048,0.2982492753623192,0.38527920227920254,0.48864507042253524,0.4383529411764708,0.3247312348668284,0.5793325358851676,0.4211055045871556,0.5235061224489795,0.3991497120921304
"2009-07-16_04",0.27964285714285714,15.000071428571427,0.3193999999999999,2.316244897959183,6.735423728813558,0.21551470588235283,0.3804999999999999,3.001548780487806,0.3196931818181816,0.33085416666666667,3.1177553191489378,1.0074518518518516,0.24967938931297734,0.338644578313253,0.47011176470588206,0.21744827586206897,0.28461016949152507,0.2946256684491978,0.38292622950819677,0.2476640316205532,0.4397638376383768,0.2944840579710146,0.37624786324786375,0.4901661971830986,0.46443977591036417,0.3252251815980631,0.5140933014354061,0.3879128440366975,0.49087346938775567,0.3832610364683301
"2009-07-16_05",0.482142857142857,15.370392857142855,0.34522499999999984,2.3778979591836737,6.353423728813556,0.23325000000000004,0.38148684210526307,2.9268536585365847,0.30020454545454545,0.4045208333333334,3.105127659574469,0.9965481481481485,0.2855114503816797,0.30749999999999994,0.4509352941176476,0.23354022988505765,0.32904519774011276,0.2893796791443849,0.3871803278688525,0.2514150197628462,0.4493874538745388,0.30045797101449306,0.38487464387464365,0.4765464788732398,0.46367507002801156,0.3431283292978202,0.48283253588516756,0.3868532110091746,0.4849489795918367,0.4043589251439535
